"ROLE_ID","PERMISSION_ID","ACCESS_RIGHT","CREATE_DATE","CREATOR_ACC_ID","UPDATE_DATE","UPDATE_BY_ACC_ID","OPTLOCK_VER","PERMISSION_NAME","FUNCTION_CODE","BEFORE_ACTIVE","AFTER_ACTIVE"
"3","2","D","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_REPORT_SENT","NACT","NACT"
"3","2","D","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_REPORT_SENDER","NACT","NACT"
"3","2","D","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_TOTAL_DAILY","NACT","NACT"
"3","2","D","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_TOTAL_MONTH","NACT","NACT"
"3","2","D","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_PROVIDER","NACT","NACT"
"3","4","D","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","EDIT","SMS_SERVICE_PROVIDER","NACT","NACT"
"7","1","D","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","CREATE","USER_ACCOUNT","NACT","NACT"
"7","2","D","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","VIEW","USER_ACCOUNT","NACT","NACT"
"7","4","D","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","EDIT","USER_ACCOUNT","NACT","NACT"
"7","8","D","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","DELETE","USER_ACCOUNT","NACT","NACT"
"7","64","D","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"7","128","D","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","SSO CONECTION","USER_ACCOUNT","NACT","NACT"
"7","256","D","2018-08-15 13:51:51",,"2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
